danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,audio_features,6tS3XVuOyu10897O3ae7bi,spotify:track:6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/audio-analysis/6tS3XVuOyu10897O3ae7bi,234653,4,0
0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,audio_features,455AfCsOhhLPRc68sE01D8,spotify:track:455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,230747,4,7
0.765,0.733,5,-5.539,0,0.212,0.495,0.0202,0.0927,0.714,109.928,audio_features,5IirBCdvK4MG5BxqxQqF97,spotify:track:5IirBCdvK4MG5BxqxQqF97,https://api.spotify.com/v1/tracks/5IirBCdvK4MG5BxqxQqF97,https://api.spotify.com/v1/audio-analysis/5IirBCdvK4MG5BxqxQqF97,152005,4,3
0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,5w9c2J52mkdntKOmRLeM2m,spotify:track:5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,193227,4,5
0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,audio_features,5vlEg2fT4cFWAqU5QptIpQ,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/tracks/5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/audio-analysis/5vlEg2fT4cFWAqU5QptIpQ,182307,4,0
0.754,0.933,0,-5.786,1,0.0448,0.0199,0.0,0.297,0.75,103.992,audio_features,0ltBH1JNzSvQJPjJpvTu9B,spotify:track:0ltBH1JNzSvQJPjJpvTu9B,https://api.spotify.com/v1/tracks/0ltBH1JNzSvQJPjJpvTu9B,https://api.spotify.com/v1/audio-analysis/0ltBH1JNzSvQJPjJpvTu9B,225000,4,0
0.749,0.589,8,-5.032,1,0.26,0.0279,0.000217,0.0396,0.814,128.003,audio_features,2TwfqpwieYnr3B2xKCxTQB,spotify:track:2TwfqpwieYnr3B2xKCxTQB,https://api.spotify.com/v1/tracks/2TwfqpwieYnr3B2xKCxTQB,https://api.spotify.com/v1/audio-analysis/2TwfqpwieYnr3B2xKCxTQB,191091,4,3
0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167,4,2
0.732,0.899,0,-4.237,1,0.143,0.00496,4.64e-05,0.372,0.759,127.091,audio_features,1uXbwHHfgsXcUKfSZw5ZJ0,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,236093,4,0
0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,audio_features,2dOTkLZFbpNXrhc24CnTFd,spotify:track:2dOTkLZFbpNXrhc24CnTFd,https://api.spotify.com/v1/tracks/2dOTkLZFbpNXrhc24CnTFd,https://api.spotify.com/v1/audio-analysis/2dOTkLZFbpNXrhc24CnTFd,245040,4,2
0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,audio_features,22mek4IiqubGD9ctzxc69s,spotify:track:22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,212640,4,5
0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,audio_features,6kex4EBAj0WHXDKZMEJaaF,spotify:track:6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,216409,4,0
0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,audio_features,3NLnwwAQbbFKcEcV8hDItk,spotify:track:3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/tracks/3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/audio-analysis/3NLnwwAQbbFKcEcV8hDItk,230333,4,0
0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4,3
0.88,0.399,6,-8.849,0,0.464,0.102,0.000233,0.127,0.387,46.66,audio_features,0H9WHopZ62JeDaGau7REMw,spotify:track:0H9WHopZ62JeDaGau7REMw,https://api.spotify.com/v1/tracks/0H9WHopZ62JeDaGau7REMw,https://api.spotify.com/v1/audio-analysis/0H9WHopZ62JeDaGau7REMw,96031,3,3
0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,3t4HeVfURZ5DuqMWz0Cmqg,spotify:track:3t4HeVfURZ5DuqMWz0Cmqg,https://api.spotify.com/v1/tracks/3t4HeVfURZ5DuqMWz0Cmqg,https://api.spotify.com/v1/audio-analysis/3t4HeVfURZ5DuqMWz0Cmqg,215227,4,0
0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,audio_features,48QmG1dfvMuYLxMPt7KSRA,spotify:track:48QmG1dfvMuYLxMPt7KSRA,https://api.spotify.com/v1/tracks/48QmG1dfvMuYLxMPt7KSRA,https://api.spotify.com/v1/audio-analysis/48QmG1dfvMuYLxMPt7KSRA,221176,4,0
0.813,0.659,1,-6.093,1,0.186,0.311,0.00355,0.165,0.482,140.064,audio_features,0TBylB8tjwqp4YHSrwRJQQ,spotify:track:0TBylB8tjwqp4YHSrwRJQQ,https://api.spotify.com/v1/tracks/0TBylB8tjwqp4YHSrwRJQQ,https://api.spotify.com/v1/audio-analysis/0TBylB8tjwqp4YHSrwRJQQ,152771,4,3
0.59,0.71,2,-5.657,1,0.342,0.0634,0.0,0.0967,0.271,125.523,audio_features,3aDYo34VzVf2i8aJyJk0ca,spotify:track:3aDYo34VzVf2i8aJyJk0ca,https://api.spotify.com/v1/tracks/3aDYo34VzVf2i8aJyJk0ca,https://api.spotify.com/v1/audio-analysis/3aDYo34VzVf2i8aJyJk0ca,233221,5,3
0.555,0.772,1,-5.007,1,0.0523,0.315,0.0,0.105,0.346,86.921,audio_features,5lF0pHbsJ0QqyIrLweHJPW,spotify:track:5lF0pHbsJ0QqyIrLweHJPW,https://api.spotify.com/v1/tracks/5lF0pHbsJ0QqyIrLweHJPW,https://api.spotify.com/v1/audio-analysis/5lF0pHbsJ0QqyIrLweHJPW,231213,4,2
0.763,0.803,7,-5.755,0,0.0529,0.469,0.00188,0.118,0.672,135.034,audio_features,1087UErO9Zd3s6zvWu4FL0,spotify:track:1087UErO9Zd3s6zvWu4FL0,https://api.spotify.com/v1/tracks/1087UErO9Zd3s6zvWu4FL0,https://api.spotify.com/v1/audio-analysis/1087UErO9Zd3s6zvWu4FL0,165129,4,5
0.693,0.895,1,-4.348,1,0.254,0.182,0.0,0.0749,0.617,120.008,audio_features,0OxxZOfTi0LsrfW4TVpJL0,spotify:track:0OxxZOfTi0LsrfW4TVpJL0,https://api.spotify.com/v1/tracks/0OxxZOfTi0LsrfW4TVpJL0,https://api.spotify.com/v1/audio-analysis/0OxxZOfTi0LsrfW4TVpJL0,224187,4,3
0.716,0.908,8,-3.254,0,0.103,0.0858,0.0,0.135,0.869,91.03,audio_features,6YZdkObH88npeKrrkb8Ggf,spotify:track:6YZdkObH88npeKrrkb8Ggf,https://api.spotify.com/v1/tracks/6YZdkObH88npeKrrkb8Ggf,https://api.spotify.com/v1/audio-analysis/6YZdkObH88npeKrrkb8Ggf,199693,4,5
0.812,0.929,11,-4.34,1,0.0382,0.0639,1.13e-05,0.0917,0.66,123.053,audio_features,1U2fPOdYmSz44FLUaboG9M,spotify:track:1U2fPOdYmSz44FLUaboG9M,https://api.spotify.com/v1/tracks/1U2fPOdYmSz44FLUaboG9M,https://api.spotify.com/v1/audio-analysis/1U2fPOdYmSz44FLUaboG9M,178720,4,0
0.692,0.697,5,-6.181,0,0.135,0.146,0.0,0.112,0.219,84.965,audio_features,1LBWVVGfTCr8EYNSd92W81,spotify:track:1LBWVVGfTCr8EYNSd92W81,https://api.spotify.com/v1/tracks/1LBWVVGfTCr8EYNSd92W81,https://api.spotify.com/v1/audio-analysis/1LBWVVGfTCr8EYNSd92W81,162500,4,5
0.615,0.567,9,-5.793,0,0.181,0.515,1.52e-06,0.0979,0.498,72.235,audio_features,3V9WfZd3cdUuTZgSkWPZDm,spotify:track:3V9WfZd3cdUuTZgSkWPZDm,https://api.spotify.com/v1/tracks/3V9WfZd3cdUuTZgSkWPZDm,https://api.spotify.com/v1/audio-analysis/3V9WfZd3cdUuTZgSkWPZDm,148571,5,3
0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,audio_features,6wJYhPfqk3KGhHRG76WzOh,spotify:track:6wJYhPfqk3KGhHRG76WzOh,https://api.spotify.com/v1/tracks/6wJYhPfqk3KGhHRG76WzOh,https://api.spotify.com/v1/audio-analysis/6wJYhPfqk3KGhHRG76WzOh,162547,4,0
0.706,0.722,1,-7.446,1,0.038,0.0473,0.0,0.65,0.584,130.015,audio_features,1RUp6d887zj0N9CrTwYb1j,spotify:track:1RUp6d887zj0N9CrTwYb1j,https://api.spotify.com/v1/tracks/1RUp6d887zj0N9CrTwYb1j,https://api.spotify.com/v1/audio-analysis/1RUp6d887zj0N9CrTwYb1j,150465,4,7
0.75,0.477,9,-7.287,0,0.118,0.355,0.000555,0.0962,0.312,98.006,audio_features,4Ojwbj9OGwenMdwoq4UU1W,spotify:track:4Ojwbj9OGwenMdwoq4UU1W,https://api.spotify.com/v1/tracks/4Ojwbj9OGwenMdwoq4UU1W,https://api.spotify.com/v1/audio-analysis/4Ojwbj9OGwenMdwoq4UU1W,178257,4,5
0.694,0.726,0,-7.083,0,0.0673,0.47,1.49e-05,0.0723,0.359,119.885,audio_features,1jPwPEVmlrI4mjkr8HGkAz,spotify:track:1jPwPEVmlrI4mjkr8HGkAz,https://api.spotify.com/v1/tracks/1jPwPEVmlrI4mjkr8HGkAz,https://api.spotify.com/v1/audio-analysis/1jPwPEVmlrI4mjkr8HGkAz,174591,4,5
0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,audio_features,1odExI7RdWc4BT515LTAwj,spotify:track:1odExI7RdWc4BT515LTAwj,https://api.spotify.com/v1/tracks/1odExI7RdWc4BT515LTAwj,https://api.spotify.com/v1/audio-analysis/1odExI7RdWc4BT515LTAwj,212954,4,1
0.843,0.8,1,-4.061,1,0.0336,0.179,0.0,0.118,0.961,133.026,audio_features,3RM5RpRDDdST1njqOMG141,spotify:track:3RM5RpRDDdST1njqOMG141,https://api.spotify.com/v1/tracks/3RM5RpRDDdST1njqOMG141,https://api.spotify.com/v1/audio-analysis/3RM5RpRDDdST1njqOMG141,196120,4,0
0.797,0.814,7,-4.127,0,0.0401,0.0312,0.0,0.316,0.808,121.977,audio_features,007iBVyzpG54jM8zQiHHAO,spotify:track:007iBVyzpG54jM8zQiHHAO,https://api.spotify.com/v1/tracks/007iBVyzpG54jM8zQiHHAO,https://api.spotify.com/v1/audio-analysis/007iBVyzpG54jM8zQiHHAO,226320,4,5
0.72,0.789,1,-5.255,1,0.339,0.176,6.4e-06,0.138,0.226,93.001,audio_features,6mw02h3qbWmuq2bJCRjRAe,spotify:track:6mw02h3qbWmuq2bJCRjRAe,https://api.spotify.com/v1/tracks/6mw02h3qbWmuq2bJCRjRAe,https://api.spotify.com/v1/audio-analysis/6mw02h3qbWmuq2bJCRjRAe,159212,4,3
0.666,0.862,2,-4.376,0,0.203,0.154,0.0,0.139,0.203,106.028,audio_features,43wgyQXc2M9KmTDUqVzugM,spotify:track:43wgyQXc2M9KmTDUqVzugM,https://api.spotify.com/v1/tracks/43wgyQXc2M9KmTDUqVzugM,https://api.spotify.com/v1/audio-analysis/43wgyQXc2M9KmTDUqVzugM,276688,4,3
0.774,0.586,2,-7.845,1,0.275,0.0464,5.45e-05,0.0988,0.344,130.142,audio_features,5J4criWRuYwPCrRzdHxu3O,spotify:track:5J4criWRuYwPCrRzdHxu3O,https://api.spotify.com/v1/tracks/5J4criWRuYwPCrRzdHxu3O,https://api.spotify.com/v1/audio-analysis/5J4criWRuYwPCrRzdHxu3O,185173,4,3
0.642,0.621,1,-8.486,1,0.388,0.036,0.0,0.156,0.637,96.718,audio_features,0SCT3kSTgAOQKpgGoQdofA,spotify:track:0SCT3kSTgAOQKpgGoQdofA,https://api.spotify.com/v1/tracks/0SCT3kSTgAOQKpgGoQdofA,https://api.spotify.com/v1/audio-analysis/0SCT3kSTgAOQKpgGoQdofA,114968,4,3
0.808,0.561,1,-8.161,1,0.068,0.0105,0.000182,0.114,0.412,140.108,audio_features,6z14Ff0Gq5qj2ieWgrDugC,spotify:track:6z14Ff0Gq5qj2ieWgrDugC,https://api.spotify.com/v1/tracks/6z14Ff0Gq5qj2ieWgrDugC,https://api.spotify.com/v1/audio-analysis/6z14Ff0Gq5qj2ieWgrDugC,165493,4,0
0.752,0.631,5,-7.896,0,0.0654,0.0418,0.00408,0.235,0.486,140.095,audio_features,3I2DpM3vSbj7DkpQP96n9e,spotify:track:3I2DpM3vSbj7DkpQP96n9e,https://api.spotify.com/v1/tracks/3I2DpM3vSbj7DkpQP96n9e,https://api.spotify.com/v1/audio-analysis/3I2DpM3vSbj7DkpQP96n9e,156200,4,5
0.712,0.834,5,-4.09,0,0.0586,0.244,0.0,0.181,0.804,124.105,audio_features,7lD0SNdtIYGV30yxu4494I,spotify:track:7lD0SNdtIYGV30yxu4494I,https://api.spotify.com/v1/tracks/7lD0SNdtIYGV30yxu4494I,https://api.spotify.com/v1/audio-analysis/7lD0SNdtIYGV30yxu4494I,135276,4,5
0.838,0.549,9,-7.145,0,0.0755,0.877,0.000964,0.115,0.654,114.445,audio_features,4j5WelE5mkf9A2jmts729h,spotify:track:4j5WelE5mkf9A2jmts729h,https://api.spotify.com/v1/tracks/4j5WelE5mkf9A2jmts729h,https://api.spotify.com/v1/audio-analysis/4j5WelE5mkf9A2jmts729h,135597,4,1
0.822,0.477,9,-9.837,0,0.181,0.246,0.00285,0.107,0.782,80.03,audio_features,2SgKxn17kOjy0En23mnRrt,spotify:track:2SgKxn17kOjy0En23mnRrt,https://api.spotify.com/v1/tracks/2SgKxn17kOjy0En23mnRrt,https://api.spotify.com/v1/audio-analysis/2SgKxn17kOjy0En23mnRrt,147087,4,5
0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,audio_features,37F0uwRSrdzkBiuj0D5UHI,spotify:track:37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/tracks/37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/audio-analysis/37F0uwRSrdzkBiuj0D5UHI,218880,4,3
0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-05,0.259,0.218,77.525,audio_features,4F7A0DXBrmUAkp32uenhZt,spotify:track:4F7A0DXBrmUAkp32uenhZt,https://api.spotify.com/v1/tracks/4F7A0DXBrmUAkp32uenhZt,https://api.spotify.com/v1/audio-analysis/4F7A0DXBrmUAkp32uenhZt,249213,4,1
0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,audio_features,6bnF93Rx87YqUBLSgjiMU8,spotify:track:6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/tracks/6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/audio-analysis/6bnF93Rx87YqUBLSgjiMU8,198267,4,2
0.709,0.689,11,-5.615,1,0.0818,0.528,0.0147,0.111,0.523,100.972,audio_features,5zgOQGcG0oTDUQVc45q1BY,spotify:track:5zgOQGcG0oTDUQVc45q1BY,https://api.spotify.com/v1/tracks/5zgOQGcG0oTDUQVc45q1BY,https://api.spotify.com/v1/audio-analysis/5zgOQGcG0oTDUQVc45q1BY,191827,4,0
0.597,0.468,1,-7.943,1,0.0739,0.109,0.0,0.724,0.591,173.036,audio_features,0d1lPgEiPgbJ3BjXob3Glt,spotify:track:0d1lPgEiPgbJ3BjXob3Glt,https://api.spotify.com/v1/tracks/0d1lPgEiPgbJ3BjXob3Glt,https://api.spotify.com/v1/audio-analysis/0d1lPgEiPgbJ3BjXob3Glt,248555,4,7
0.761,0.689,4,-4.276,0,0.0429,0.0217,0.0,0.138,0.516,95.013,audio_features,3sh4u3kndrI0C05JMbiUlM,spotify:track:3sh4u3kndrI0C05JMbiUlM,https://api.spotify.com/v1/tracks/3sh4u3kndrI0C05JMbiUlM,https://api.spotify.com/v1/audio-analysis/3sh4u3kndrI0C05JMbiUlM,160425,4,5
0.658,0.623,5,-5.882,0,0.334,0.362,0.00556,0.11,0.386,150.435,audio_features,3dgOu83QnvkooEa4Jz2Msr,spotify:track:3dgOu83QnvkooEa4Jz2Msr,https://api.spotify.com/v1/tracks/3dgOu83QnvkooEa4Jz2Msr,https://api.spotify.com/v1/audio-analysis/3dgOu83QnvkooEa4Jz2Msr,139234,5,3
0.451,0.627,8,-4.59,1,0.127,0.591,0.00958,0.118,0.77,74.69,audio_features,0dGqP4VickYjtIaB5VOt4H,spotify:track:0dGqP4VickYjtIaB5VOt4H,https://api.spotify.com/v1/tracks/0dGqP4VickYjtIaB5VOt4H,https://api.spotify.com/v1/audio-analysis/0dGqP4VickYjtIaB5VOt4H,184000,4,1
0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,audio_features,7t2bFihaDvhIrd2gn2CWJO,spotify:track:7t2bFihaDvhIrd2gn2CWJO,https://api.spotify.com/v1/tracks/7t2bFihaDvhIrd2gn2CWJO,https://api.spotify.com/v1/audio-analysis/7t2bFihaDvhIrd2gn2CWJO,242983,4,1
0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,audio_features,4Wjhj0WjkyECccfHVIgaTq,spotify:track:4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/tracks/4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/audio-analysis/4Wjhj0WjkyECccfHVIgaTq,281519,3,6
0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613,4,3
0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,audio_features,2bLqfJjuC5syrsgDsZfGmn,spotify:track:2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,179120,4,4
0.769,0.54,1,-6.22,1,0.287,0.394,2.71e-06,0.113,0.413,97.034,audio_features,4f98ilHH0VOvEtrTsbUTkb,spotify:track:4f98ilHH0VOvEtrTsbUTkb,https://api.spotify.com/v1/tracks/4f98ilHH0VOvEtrTsbUTkb,https://api.spotify.com/v1/audio-analysis/4f98ilHH0VOvEtrTsbUTkb,144310,4,3
0.696,0.422,5,-7.484,0,0.217,0.72,2.54e-06,0.111,0.17,133.702,audio_features,2Y0jnnVN1KDg8On65Rw2Hk,spotify:track:2Y0jnnVN1KDg8On65Rw2Hk,https://api.spotify.com/v1/tracks/2Y0jnnVN1KDg8On65Rw2Hk,https://api.spotify.com/v1/audio-analysis/2Y0jnnVN1KDg8On65Rw2Hk,173000,4,3
0.527,0.593,0,-6.362,0,0.334,0.173,0.0,0.552,0.29,98.145,audio_features,3OBTxLYXzQalSQbDv4qpGC,spotify:track:3OBTxLYXzQalSQbDv4qpGC,https://api.spotify.com/v1/tracks/3OBTxLYXzQalSQbDv4qpGC,https://api.spotify.com/v1/audio-analysis/3OBTxLYXzQalSQbDv4qpGC,218016,4,3
0.735,0.34,2,-11.076,1,0.255,0.103,6.62e-06,0.143,0.0402,135.006,audio_features,63aQEOk9W5rqWdLWJoaQws,spotify:track:63aQEOk9W5rqWdLWJoaQws,https://api.spotify.com/v1/tracks/63aQEOk9W5rqWdLWJoaQws,https://api.spotify.com/v1/audio-analysis/63aQEOk9W5rqWdLWJoaQws,114074,4,3
0.919,0.439,1,-5.566,1,0.0739,0.0935,0.000211,0.155,0.329,125.033,audio_features,5s1EwpwmgQJ8Ti3ltrJdO8,spotify:track:5s1EwpwmgQJ8Ti3ltrJdO8,https://api.spotify.com/v1/tracks/5s1EwpwmgQJ8Ti3ltrJdO8,https://api.spotify.com/v1/audio-analysis/5s1EwpwmgQJ8Ti3ltrJdO8,171069,4,0
0.39,0.752,7,-7.581,0,0.19,0.108,0.00308,0.555,0.637,128.926,audio_features,4sFGNz4MYpGoz53ZGCwsiE,spotify:track:4sFGNz4MYpGoz53ZGCwsiE,https://api.spotify.com/v1/tracks/4sFGNz4MYpGoz53ZGCwsiE,https://api.spotify.com/v1/audio-analysis/4sFGNz4MYpGoz53ZGCwsiE,127781,1,6
0.788,0.649,5,-9.363,1,0.0589,0.0507,1.94e-05,0.315,0.387,126.004,audio_features,0YNXJlEqiBJJHOLi3V2DDV,spotify:track:0YNXJlEqiBJJHOLi3V2DDV,https://api.spotify.com/v1/tracks/0YNXJlEqiBJJHOLi3V2DDV,https://api.spotify.com/v1/audio-analysis/0YNXJlEqiBJJHOLi3V2DDV,209953,4,0
0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,audio_features,2EBCVPNAG46nbgs6jXPGvv,spotify:track:2EBCVPNAG46nbgs6jXPGvv,https://api.spotify.com/v1/tracks/2EBCVPNAG46nbgs6jXPGvv,https://api.spotify.com/v1/audio-analysis/2EBCVPNAG46nbgs6jXPGvv,210627,4,5
0.683,0.559,4,-7.039,1,0.0937,0.735,0.0,0.122,0.241,84.975,audio_features,2vfk5j3T0J37DG0vuz8TEN,spotify:track:2vfk5j3T0J37DG0vuz8TEN,https://api.spotify.com/v1/tracks/2vfk5j3T0J37DG0vuz8TEN,https://api.spotify.com/v1/audio-analysis/2vfk5j3T0J37DG0vuz8TEN,173600,4,1
0.862,0.957,2,-9.33,1,0.0925,0.201,0.0364,0.0832,0.447,139.997,audio_features,4U4wfzEfxCHCiAdPg3oage,spotify:track:4U4wfzEfxCHCiAdPg3oage,https://api.spotify.com/v1/tracks/4U4wfzEfxCHCiAdPg3oage,https://api.spotify.com/v1/audio-analysis/4U4wfzEfxCHCiAdPg3oage,130991,4,0
0.648,0.707,9,-7.975,1,0.0817,0.152,0.0174,0.276,0.667,165.228,audio_features,5FmcqoKNe4pZqWrCVlVASl,spotify:track:5FmcqoKNe4pZqWrCVlVASl,https://api.spotify.com/v1/tracks/5FmcqoKNe4pZqWrCVlVASl,https://api.spotify.com/v1/audio-analysis/5FmcqoKNe4pZqWrCVlVASl,101695,4,0
0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,audio_features,561jH07mF1jHuk7KlaeF0s,spotify:track:561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,250760,4,3
0.716,0.828,1,-6.438,1,0.0498,0.458,2.25e-06,0.176,0.791,98.05,audio_features,4jBYmQe2wKsdccZaVGLY3y,spotify:track:4jBYmQe2wKsdccZaVGLY3y,https://api.spotify.com/v1/tracks/4jBYmQe2wKsdccZaVGLY3y,https://api.spotify.com/v1/audio-analysis/4jBYmQe2wKsdccZaVGLY3y,100408,4,0
0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,audio_features,527k23H0A4Q0UJN3vGs0Da,spotify:track:527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/tracks/527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/audio-analysis/527k23H0A4Q0UJN3vGs0Da,167916,4,7
0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,audio_features,2Zr5zgU9qEoOPvJbU0GScq,spotify:track:2Zr5zgU9qEoOPvJbU0GScq,https://api.spotify.com/v1/tracks/2Zr5zgU9qEoOPvJbU0GScq,https://api.spotify.com/v1/audio-analysis/2Zr5zgU9qEoOPvJbU0GScq,230613,4,5
0.767,0.516,0,-9.466,0,0.0619,0.134,0.0,0.503,0.786,102.013,audio_features,4eJqzRN15DabYK4byfWghD,spotify:track:4eJqzRN15DabYK4byfWghD,https://api.spotify.com/v1/tracks/4eJqzRN15DabYK4byfWghD,https://api.spotify.com/v1/audio-analysis/4eJqzRN15DabYK4byfWghD,180933,4,7
0.57,0.672,8,-5.888,0,0.0716,0.172,1.04e-06,0.0768,0.461,120.018,audio_features,61ZM92T2zaXIVsqncThQzC,spotify:track:61ZM92T2zaXIVsqncThQzC,https://api.spotify.com/v1/tracks/61ZM92T2zaXIVsqncThQzC,https://api.spotify.com/v1/audio-analysis/61ZM92T2zaXIVsqncThQzC,208222,4,5
0.774,0.506,1,-8.079,0,0.0731,0.744,0.0,0.107,0.436,95.024,audio_features,03mHwyDBNxrTSJsEptynLb,spotify:track:03mHwyDBNxrTSJsEptynLb,https://api.spotify.com/v1/tracks/03mHwyDBNxrTSJsEptynLb,https://api.spotify.com/v1/audio-analysis/03mHwyDBNxrTSJsEptynLb,142497,4,1
0.502,0.873,0,-5.175,0,0.241,0.0712,0.0,0.0702,0.384,81.282,audio_features,1p6Sc7zeA9dMIDT1mIpCJ1,spotify:track:1p6Sc7zeA9dMIDT1mIpCJ1,https://api.spotify.com/v1/tracks/1p6Sc7zeA9dMIDT1mIpCJ1,https://api.spotify.com/v1/audio-analysis/1p6Sc7zeA9dMIDT1mIpCJ1,203973,4,3
0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3,6
0.874,0.593,0,-9.643,1,0.357,0.31,0.0103,0.187,0.642,102.999,audio_features,0it0PhmH2Tq2Xl5o49pdMo,spotify:track:0it0PhmH2Tq2Xl5o49pdMo,https://api.spotify.com/v1/tracks/0it0PhmH2Tq2Xl5o49pdMo,https://api.spotify.com/v1/audio-analysis/0it0PhmH2Tq2Xl5o49pdMo,207533,4,3
